date,country,cases,deaths
2020-03-08,San Marino,36,1
2020-03-09,San Marino,36,1
2020-03-10,San Marino,51,2
2020-03-11,San Marino,62,2
2020-03-12,San Marino,69,3
2020-03-13,San Marino,80,5
2020-03-14,San Marino,80,5
2020-03-15,San Marino,101,5
2020-03-16,San Marino,109,7
2020-03-17,San Marino,109,7
2020-03-18,San Marino,119,11
2020-03-19,San Marino,119,11
2020-03-20,San Marino,144,14
2020-03-21,San Marino,144,20
2020-03-22,San Marino,175,20
2020-03-23,San Marino,187,20
2020-03-24,San Marino,187,21
2020-03-25,San Marino,208,21
2020-03-26,San Marino,208,21
2020-03-27,San Marino,223,21
2020-03-28,San Marino,224,22
2020-03-29,San Marino,224,22
2020-03-30,San Marino,230,25
2020-03-31,San Marino,236,26
2020-04-01,San Marino,236,26
2020-04-02,San Marino,245,30
2020-04-03,San Marino,245,30
2020-04-04,San Marino,259,32
2020-04-05,San Marino,266,32
2020-04-06,San Marino,266,32
2020-04-07,San Marino,279,34
2020-04-08,San Marino,279,34
2020-04-09,San Marino,333,34
2020-04-10,San Marino,344,34
2020-04-11,San Marino,356,35
2020-04-12,San Marino,356,35
2020-04-13,San Marino,356,35
2020-04-14,San Marino,371,36
2020-04-15,San Marino,372,36
2020-04-16,San Marino,426,38
2020-04-17,San Marino,435,39
2020-04-18,San Marino,455,39
2020-04-19,San Marino,461,39
2020-04-20,San Marino,462,39
2020-04-21,San Marino,476,40
2020-04-22,San Marino,488,40
2020-04-23,San Marino,501,40
2020-04-24,San Marino,513,40
2020-04-25,San Marino,513,40
2020-04-26,San Marino,538,41
2020-04-27,San Marino,538,41
2020-04-28,San Marino,553,41
2020-04-29,San Marino,563,41
2020-04-30,San Marino,569,41
2020-05-01,San Marino,580,41
2020-05-02,San Marino,580,41
2020-05-03,San Marino,582,41
2020-05-04,San Marino,582,41
2020-05-05,San Marino,589,41
2020-05-06,San Marino,608,41
2020-05-07,San Marino,622,41
2020-05-08,San Marino,623,41
2020-05-09,San Marino,637,41
2020-05-10,San Marino,628,41
2020-05-11,San Marino,628,41
2020-05-12,San Marino,638,41
2020-05-13,San Marino,643,41
2020-05-14,San Marino,648,41
2020-01-22,Sao Tome and Principe,0,0
2020-01-23,Sao Tome and Principe,0,0
2020-01-24,Sao Tome and Principe,0,0
2020-01-25,Sao Tome and Principe,0,0
2020-01-26,Sao Tome and Principe,0,0
2020-01-27,Sao Tome and Principe,0,0
2020-01-28,Sao Tome and Principe,0,0
2020-01-29,Sao Tome and Principe,0,0
2020-01-30,Sao Tome and Principe,0,0
2020-01-31,Sao Tome and Principe,0,0
2020-02-01,Sao Tome and Principe,0,0
2020-02-02,Sao Tome and Principe,0,0
2020-02-03,Sao Tome and Principe,0,0
2020-02-04,Sao Tome and Principe,0,0
2020-02-05,Sao Tome and Principe,0,0
2020-02-06,Sao Tome and Principe,0,0
2020-02-07,Sao Tome and Principe,0,0
2020-02-08,Sao Tome and Principe,0,0
2020-02-09,Sao Tome and Principe,0,0
2020-02-10,Sao Tome and Principe,0,0
2020-02-11,Sao Tome and Principe,0,0
2020-02-12,Sao Tome and Principe,0,0
2020-02-13,Sao Tome and Principe,0,0
2020-02-14,Sao Tome and Principe,0,0
2020-02-15,Sao Tome and Principe,0,0
2020-02-16,Sao Tome and Principe,0,0
2020-02-17,Sao Tome and Principe,0,0
2020-02-18,Sao Tome and Principe,0,0
2020-02-19,Sao Tome and Principe,0,0
2020-02-20,Sao Tome and Principe,0,0
2020-02-21,Sao Tome and Principe,0,0
2020-02-22,Sao Tome and Principe,0,0
2020-02-23,Sao Tome and Principe,0,0
2020-02-24,Sao Tome and Principe,0,0
2020-02-25,Sao Tome and Principe,0,0
2020-02-26,Sao Tome and Principe,0,0
2020-02-27,Sao Tome and Principe,0,0
2020-02-28,Sao Tome and Principe,0,0
2020-02-29,Sao Tome and Principe,0,0
2020-03-01,Sao Tome and Principe,0,0
2020-03-02,Sao Tome and Principe,0,0
2020-03-03,Sao Tome and Principe,0,0
2020-03-04,Sao Tome and Principe,0,0
2020-03-05,Sao Tome and Principe,0,0
2020-03-06,Sao Tome and Principe,0,0
2020-03-07,Sao Tome and Principe,0,0
2020-03-08,Sao Tome and Principe,0,0
2020-03-09,Sao Tome and Principe,0,0
2020-03-10,Sao Tome and Principe,0,0
2020-03-11,Sao Tome and Principe,0,0
2020-03-12,Sao Tome and Principe,0,0
2020-03-13,Sao Tome and Principe,0,0
2020-03-14,Sao Tome and Principe,0,0
2020-03-15,Sao Tome and Principe,0,0
2020-03-16,Sao Tome and Principe,0,0
2020-03-17,Sao Tome and Principe,0,0
2020-03-18,Sao Tome and Principe,0,0
2020-03-19,Sao Tome and Principe,0,0
2020-03-20,Sao Tome and Principe,0,0
2020-03-21,Sao Tome and Principe,0,0
2020-03-22,Sao Tome and Principe,0,0
2020-03-23,Sao Tome and Principe,0,0
2020-03-24,Sao Tome and Principe,0,0
2020-03-25,Sao Tome and Principe,0,0
2020-03-26,Sao Tome and Principe,0,0
2020-03-27,Sao Tome and Principe,0,0
2020-03-28,Sao Tome and Principe,0,0
2020-03-29,Sao Tome and Principe,0,0
2020-03-30,Sao Tome and Principe,0,0
2020-03-31,Sao Tome and Principe,0,0
2020-04-01,Sao Tome and Principe,0,0
2020-04-02,Sao Tome and Principe,0,0
2020-04-03,Sao Tome and Principe,0,0
2020-04-04,Sao Tome and Principe,0,0
2020-04-05,Sao Tome and Principe,0,0
2020-04-06,Sao Tome and Principe,4,0
2020-04-07,Sao Tome and Principe,4,0
2020-04-08,Sao Tome and Principe,4,0
2020-04-09,Sao Tome and Principe,4,0
2020-04-10,Sao Tome and Principe,4,0
2020-04-11,Sao Tome and Principe,4,0
2020-04-12,Sao Tome and Principe,4,0
2020-04-13,Sao Tome and Principe,4,0
2020-04-14,Sao Tome and Principe,4,0
2020-04-15,Sao Tome and Principe,4,0
2020-04-16,Sao Tome and Principe,4,0
2020-04-17,Sao Tome and Principe,4,0
2020-04-18,Sao Tome and Principe,4,0
2020-04-19,Sao Tome and Principe,4,0
2020-04-20,Sao Tome and Principe,4,0
2020-04-21,Sao Tome and Principe,4,0
2020-04-22,Sao Tome and Principe,4,0
2020-04-23,Sao Tome and Principe,4,0
2020-04-24,Sao Tome and Principe,4,0
2020-04-25,Sao Tome and Principe,4,0
2020-04-26,Sao Tome and Principe,4,0
2020-04-27,Sao Tome and Principe,4,0
2020-04-28,Sao Tome and Principe,8,0
2020-04-29,Sao Tome and Principe,8,0
2020-04-30,Sao Tome and Principe,14,0
2020-05-01,Sao Tome and Principe,16,1
2020-05-02,Sao Tome and Principe,16,1
2020-05-03,Sao Tome and Principe,16,1
2020-05-04,Sao Tome and Principe,23,3
2020-05-05,Sao Tome and Principe,174,3
2020-05-06,Sao Tome and Principe,174,3
2020-05-07,Sao Tome and Principe,187,4
2020-05-08,Sao Tome and Principe,208,5
2020-05-09,Sao Tome and Principe,208,5
2020-05-10,Sao Tome and Principe,208,5
2020-05-11,Sao Tome and Principe,208,5
2020-05-12,Sao Tome and Principe,208,5
2020-05-13,Sao Tome and Principe,220,6
2020-05-14,Sao Tome and Principe,235,7
2020-01-22,Saudi Arabia,0,0
2020-01-23,Saudi Arabia,0,0
2020-01-24,Saudi Arabia,0,0
2020-01-25,Saudi Arabia,0,0
2020-01-26,Saudi Arabia,0,0
2020-01-27,Saudi Arabia,0,0
2020-01-28,Saudi Arabia,0,0
2020-01-29,Saudi Arabia,0,0
2020-01-30,Saudi Arabia,0,0
2020-01-31,Saudi Arabia,0,0
2020-02-01,Saudi Arabia,0,0
2020-02-02,Saudi Arabia,0,0
2020-02-03,Saudi Arabia,0,0
2020-02-04,Saudi Arabia,0,0
2020-02-05,Saudi Arabia,0,0
2020-02-06,Saudi Arabia,0,0
2020-02-07,Saudi Arabia,0,0
2020-02-08,Saudi Arabia,0,0
2020-02-09,Saudi Arabia,0,0
2020-02-10,Saudi Arabia,0,0
2020-02-11,Saudi Arabia,0,0
2020-02-12,Saudi Arabia,0,0
2020-02-13,Saudi Arabia,0,0
2020-02-14,Saudi Arabia,0,0
2020-02-15,Saudi Arabia,0,0
2020-02-16,Saudi Arabia,0,0
2020-02-17,Saudi Arabia,0,0
2020-02-18,Saudi Arabia,0,0
2020-02-19,Saudi Arabia,0,0
2020-02-20,Saudi Arabia,0,0
2020-02-21,Saudi Arabia,0,0
2020-02-22,Saudi Arabia,0,0
2020-02-23,Saudi Arabia,0,0
2020-02-24,Saudi Arabia,0,0
2020-02-25,Saudi Arabia,0,0
2020-02-26,Saudi Arabia,0,0
2020-02-27,Saudi Arabia,0,0
2020-02-28,Saudi Arabia,0,0
2020-02-29,Saudi Arabia,0,0
2020-03-01,Saudi Arabia,0,0
2020-03-02,Saudi Arabia,1,0
2020-03-03,Saudi Arabia,1,0
2020-03-04,Saudi Arabia,1,0
2020-03-05,Saudi Arabia,5,0
2020-03-06,Saudi Arabia,5,0
2020-03-07,Saudi Arabia,5,0
2020-03-08,Saudi Arabia,11,0
2020-03-09,Saudi Arabia,15,0
2020-03-10,Saudi Arabia,20,0
2020-03-11,Saudi Arabia,21,0
2020-03-12,Saudi Arabia,45,0
2020-03-13,Saudi Arabia,86,0
2020-03-14,Saudi Arabia,103,0
2020-03-15,Saudi Arabia,103,0
2020-03-16,Saudi Arabia,118,0
2020-03-17,Saudi Arabia,171,0
2020-03-18,Saudi Arabia,171,0
2020-03-19,Saudi Arabia,274,0
2020-03-20,Saudi Arabia,344,0
2020-03-21,Saudi Arabia,392,0
2020-03-22,Saudi Arabia,511,0
2020-03-23,Saudi Arabia,562,0
2020-03-24,Saudi Arabia,767,1
2020-03-25,Saudi Arabia,900,2
2020-03-26,Saudi Arabia,1012,3
2020-03-27,Saudi Arabia,1104,3
2020-03-28,Saudi Arabia,1203,4
2020-03-29,Saudi Arabia,1299,8
2020-03-30,Saudi Arabia,1453,8
2020-03-31,Saudi Arabia,1563,10
2020-04-01,Saudi Arabia,1720,16
2020-04-02,Saudi Arabia,1885,21
2020-04-03,Saudi Arabia,2039,25
2020-04-04,Saudi Arabia,2179,29
2020-04-05,Saudi Arabia,2402,34
2020-04-06,Saudi Arabia,2605,38
2020-04-07,Saudi Arabia,2795,41
2020-04-08,Saudi Arabia,2932,41
2020-04-09,Saudi Arabia,3287,44
2020-04-10,Saudi Arabia,3651,47
2020-04-11,Saudi Arabia,4033,52
2020-04-12,Saudi Arabia,4462,59
2020-04-13,Saudi Arabia,4934,65
2020-04-14,Saudi Arabia,5369,73
2020-04-15,Saudi Arabia,5862,79
2020-04-16,Saudi Arabia,6380,83
2020-04-17,Saudi Arabia,7142,87
2020-04-18,Saudi Arabia,8274,92
2020-04-19,Saudi Arabia,9362,97
2020-04-20,Saudi Arabia,10484,103
2020-04-21,Saudi Arabia,11631,109
2020-04-22,Saudi Arabia,12772,114
2020-04-23,Saudi Arabia,13930,121
2020-04-24,Saudi Arabia,15102,127
2020-04-25,Saudi Arabia,16299,136
2020-04-26,Saudi Arabia,17522,139
2020-04-27,Saudi Arabia,18811,144
2020-04-28,Saudi Arabia,20077,152
2020-04-29,Saudi Arabia,21402,157
2020-04-30,Saudi Arabia,22753,162
2020-05-01,Saudi Arabia,24097,169
2020-05-02,Saudi Arabia,25459,176
2020-05-03,Saudi Arabia,27011,184
2020-05-04,Saudi Arabia,28656,191
2020-05-05,Saudi Arabia,30251,200
2020-05-06,Saudi Arabia,31938,209
2020-05-07,Saudi Arabia,33731,219
2020-05-08,Saudi Arabia,35432,229
2020-05-09,Saudi Arabia,37136,239
2020-05-10,Saudi Arabia,39048,246
2020-05-11,Saudi Arabia,41014,255
2020-05-12,Saudi Arabia,42925,264
2020-05-13,Saudi Arabia,44830,273
2020-05-14,Saudi Arabia,46869,283
2020-01-22,Senegal,0,0
2020-01-23,Senegal,0,0
2020-01-24,Senegal,0,0
2020-01-25,Senegal,0,0
2020-01-26,Senegal,0,0
2020-01-27,Senegal,0,0
2020-01-28,Senegal,0,0
2020-01-29,Senegal,0,0
2020-01-30,Senegal,0,0
2020-01-31,Senegal,0,0
2020-02-01,Senegal,0,0
2020-02-02,Senegal,0,0
2020-02-03,Senegal,0,0
2020-02-04,Senegal,0,0
2020-02-05,Senegal,0,0
2020-02-06,Senegal,0,0
2020-02-07,Senegal,0,0
2020-02-08,Senegal,0,0
2020-02-09,Senegal,0,0
2020-02-10,Senegal,0,0
2020-02-11,Senegal,0,0
2020-02-12,Senegal,0,0
2020-02-13,Senegal,0,0
2020-02-14,Senegal,0,0
2020-02-15,Senegal,0,0
2020-02-16,Senegal,0,0
2020-02-17,Senegal,0,0
2020-02-18,Senegal,0,0
2020-02-19,Senegal,0,0
2020-02-20,Senegal,0,0
2020-02-21,Senegal,0,0
2020-02-22,Senegal,0,0
2020-02-23,Senegal,0,0
2020-02-24,Senegal,0,0
2020-02-25,Senegal,0,0
2020-02-26,Senegal,0,0
2020-02-27,Senegal,0,0
2020-02-28,Senegal,0,0
2020-02-29,Senegal,0,0
2020-03-01,Senegal,0,0
2020-03-02,Senegal,1,0
2020-03-03,Senegal,2,0
2020-03-04,Senegal,4,0
2020-03-05,Senegal,4,0
2020-03-06,Senegal,4,0
2020-03-07,Senegal,4,0
2020-03-08,Senegal,4,0
2020-03-09,Senegal,4,0
2020-03-10,Senegal,4,0
2020-03-11,Senegal,4,0
2020-03-12,Senegal,4,0
2020-03-13,Senegal,10,0
2020-03-14,Senegal,10,0
2020-03-15,Senegal,24,0
2020-03-16,Senegal,24,0
2020-03-17,Senegal,26,0
2020-03-18,Senegal,31,0
2020-03-19,Senegal,31,0
2020-03-20,Senegal,38,0
2020-03-21,Senegal,47,0
2020-03-22,Senegal,67,0
2020-03-23,Senegal,79,0
2020-03-24,Senegal,86,0
2020-03-25,Senegal,99,0
2020-03-26,Senegal,105,0
2020-03-27,Senegal,119,0
2020-03-28,Senegal,130,0
2020-03-29,Senegal,142,0
2020-03-30,Senegal,162,0
2020-03-31,Senegal,175,0
2020-04-01,Senegal,190,1
2020-04-02,Senegal,195,1
2020-04-03,Senegal,207,1
2020-04-04,Senegal,219,2
2020-04-05,Senegal,222,2
2020-04-06,Senegal,226,2
2020-04-07,Senegal,237,2
2020-04-08,Senegal,244,2
2020-04-09,Senegal,250,2
2020-04-10,Senegal,265,2
2020-04-11,Senegal,278,2
2020-04-12,Senegal,280,2
2020-04-13,Senegal,291,2
2020-04-14,Senegal,299,2
2020-04-15,Senegal,314,2
2020-04-16,Senegal,335,2
2020-04-17,Senegal,342,2
2020-04-18,Senegal,350,3
2020-04-19,Senegal,367,3
2020-04-20,Senegal,377,5
2020-04-21,Senegal,412,5
2020-04-22,Senegal,442,6
2020-04-23,Senegal,479,6
2020-04-24,Senegal,545,7
2020-04-25,Senegal,614,7
2020-04-26,Senegal,671,9
2020-04-27,Senegal,736,9
2020-04-28,Senegal,823,9
2020-04-29,Senegal,882,9
2020-04-30,Senegal,933,9
2020-05-01,Senegal,1024,9
2020-05-02,Senegal,1115,9
2020-05-03,Senegal,1182,9
2020-05-04,Senegal,1271,10
2020-05-05,Senegal,1329,11
2020-05-06,Senegal,1433,12
2020-05-07,Senegal,1492,13
2020-05-08,Senegal,1551,13
2020-05-09,Senegal,1634,17
2020-05-10,Senegal,1709,19
2020-05-11,Senegal,1886,19
2020-05-12,Senegal,1995,19
2020-05-13,Senegal,2105,21
2020-05-14,Senegal,2189,23
2020-01-22,Serbia,0,0
2020-01-23,Serbia,0,0
2020-01-24,Serbia,0,0
2020-01-25,Serbia,0,0
2020-01-26,Serbia,0,0
2020-01-27,Serbia,0,0
2020-01-28,Serbia,0,0
2020-01-29,Serbia,0,0
2020-01-30,Serbia,0,0
2020-01-31,Serbia,0,0
2020-02-01,Serbia,0,0
2020-02-02,Serbia,0,0
2020-02-03,Serbia,0,0
2020-02-04,Serbia,0,0
2020-02-05,Serbia,0,0
2020-02-06,Serbia,0,0
2020-02-07,Serbia,0,0
2020-02-08,Serbia,0,0
2020-02-09,Serbia,0,0
2020-02-10,Serbia,0,0
2020-02-11,Serbia,0,0
2020-02-12,Serbia,0,0
2020-02-13,Serbia,0,0
2020-02-14,Serbia,0,0
2020-02-15,Serbia,0,0
2020-02-16,Serbia,0,0
2020-02-17,Serbia,0,0
2020-02-18,Serbia,0,0
2020-02-19,Serbia,0,0
2020-02-20,Serbia,0,0
2020-02-21,Serbia,0,0
2020-02-22,Serbia,0,0
2020-02-23,Serbia,0,0
2020-02-24,Serbia,0,0
2020-02-25,Serbia,0,0
2020-02-26,Serbia,0,0
2020-02-27,Serbia,0,0
2020-02-28,Serbia,0,0
2020-02-29,Serbia,0,0
2020-03-01,Serbia,0,0
2020-03-02,Serbia,0,0
2020-03-03,Serbia,0,0
2020-03-04,Serbia,0,0
2020-03-05,Serbia,0,0
2020-03-06,Serbia,1,0
2020-03-07,Serbia,1,0
2020-03-08,Serbia,1,0
2020-03-09,Serbia,1,0
2020-03-10,Serbia,5,0
2020-03-11,Serbia,12,0
2020-03-12,Serbia,19,0
2020-03-13,Serbia,35,0
2020-03-14,Serbia,46,0
2020-03-15,Serbia,48,0
2020-03-16,Serbia,55,0
2020-03-17,Serbia,65,0
2020-03-18,Serbia,83,0
2020-03-19,Serbia,103,0
2020-03-20,Serbia,135,1
2020-03-21,Serbia,171,1
2020-03-22,Serbia,222,2
2020-03-23,Serbia,249,3
2020-03-24,Serbia,303,3
2020-03-25,Serbia,384,4
2020-03-26,Serbia,384,1
2020-03-27,Serbia,457,1
2020-03-28,Serbia,659,10
2020-03-29,Serbia,741,13
2020-03-30,Serbia,785,16
2020-03-31,Serbia,900,16
2020-04-01,Serbia,1060,28
2020-04-02,Serbia,1171,31
2020-04-03,Serbia,1476,39
2020-04-04,Serbia,1624,44
2020-04-05,Serbia,1908,51
2020-04-06,Serbia,2200,58
2020-04-07,Serbia,2447,61
2020-04-08,Serbia,2666,65
2020-04-09,Serbia,2867,66
2020-04-10,Serbia,3105,71
2020-04-11,Serbia,3380,74
2020-04-12,Serbia,3630,80
2020-04-13,Serbia,4054,85
2020-04-14,Serbia,4465,94
2020-04-15,Serbia,4873,99
2020-04-16,Serbia,5318,103
2020-04-17,Serbia,5690,110
2020-04-18,Serbia,5994,117
2020-04-19,Serbia,6318,122
2020-04-20,Serbia,6630,125
2020-04-21,Serbia,6890,130
2020-04-22,Serbia,7144,134
2020-04-23,Serbia,7276,139
2020-04-24,Serbia,7483,144
2020-04-25,Serbia,7779,151
2020-04-26,Serbia,8042,156
2020-04-27,Serbia,8275,162
2020-04-28,Serbia,8497,168
2020-04-29,Serbia,8724,173
2020-04-30,Serbia,9009,179
2020-05-01,Serbia,9009,179
2020-05-02,Serbia,9362,189
2020-05-03,Serbia,9464,193
2020-05-04,Serbia,9557,197
2020-05-05,Serbia,9677,200
2020-05-06,Serbia,9791,203
2020-05-07,Serbia,9848,206
2020-05-08,Serbia,9943,209
2020-05-09,Serbia,10032,215
2020-05-10,Serbia,10032,215
2020-05-11,Serbia,10176,218
2020-05-12,Serbia,10243,220
2020-05-13,Serbia,10295,222
2020-05-14,Serbia,10374,224
2020-01-22,Seychelles,0,0
2020-01-23,Seychelles,0,0
2020-01-24,Seychelles,0,0
2020-01-25,Seychelles,0,0
2020-01-26,Seychelles,0,0
2020-01-27,Seychelles,0,0
2020-01-28,Seychelles,0,0
2020-01-29,Seychelles,0,0
2020-01-30,Seychelles,0,0
2020-01-31,Seychelles,0,0
2020-02-01,Seychelles,0,0
2020-02-02,Seychelles,0,0
2020-02-03,Seychelles,0,0
2020-02-04,Seychelles,0,0
2020-02-05,Seychelles,0,0
2020-02-06,Seychelles,0,0
2020-02-07,Seychelles,0,0
2020-02-08,Seychelles,0,0
2020-02-09,Seychelles,0,0
2020-02-10,Seychelles,0,0
2020-02-11,Seychelles,0,0
2020-02-12,Seychelles,0,0
2020-02-13,Seychelles,0,0
2020-02-14,Seychelles,0,0
2020-02-15,Seychelles,0,0
2020-02-16,Seychelles,0,0
2020-02-17,Seychelles,0,0
2020-02-18,Seychelles,0,0
2020-02-19,Seychelles,0,0
2020-02-20,Seychelles,0,0
2020-02-21,Seychelles,0,0
2020-02-22,Seychelles,0,0
2020-02-23,Seychelles,0,0
2020-02-24,Seychelles,0,0
2020-02-25,Seychelles,0,0
2020-02-26,Seychelles,0,0
2020-02-27,Seychelles,0,0
2020-02-28,Seychelles,0,0
2020-02-29,Seychelles,0,0
2020-03-01,Seychelles,0,0
2020-03-02,Seychelles,0,0
2020-03-03,Seychelles,0,0
2020-03-04,Seychelles,0,0
2020-03-05,Seychelles,0,0
2020-03-06,Seychelles,0,0
2020-03-07,Seychelles,0,0
2020-03-08,Seychelles,0,0
2020-03-09,Seychelles,0,0
2020-03-10,Seychelles,0,0
2020-03-11,Seychelles,0,0
2020-03-12,Seychelles,0,0
2020-03-13,Seychelles,0,0
2020-03-14,Seychelles,2,0
2020-03-15,Seychelles,2,0
2020-03-16,Seychelles,3,0
2020-03-17,Seychelles,4,0
2020-03-18,Seychelles,4,0
2020-03-19,Seychelles,6,0
2020-03-20,Seychelles,7,0
2020-03-21,Seychelles,7,0
2020-03-22,Seychelles,7,0
2020-03-23,Seychelles,7,0
2020-03-24,Seychelles,7,0
2020-03-25,Seychelles,7,0
2020-03-26,Seychelles,7,0
2020-03-27,Seychelles,7,0
2020-03-28,Seychelles,8,0
2020-03-29,Seychelles,8,0
2020-03-30,Seychelles,8,0
2020-03-31,Seychelles,10,0
2020-04-01,Seychelles,10,0
2020-04-02,Seychelles,10,0
2020-04-03,Seychelles,10,0
2020-04-04,Seychelles,10,0
2020-04-05,Seychelles,10,0
2020-04-06,Seychelles,11,0
2020-04-07,Seychelles,11,0
2020-04-08,Seychelles,11,0
2020-04-09,Seychelles,11,0
2020-04-10,Seychelles,11,0
2020-04-11,Seychelles,11,0
2020-04-12,Seychelles,11,0
2020-04-13,Seychelles,11,0
2020-04-14,Seychelles,11,0
2020-04-15,Seychelles,11,0
2020-04-16,Seychelles,11,0
2020-04-17,Seychelles,11,0
2020-04-18,Seychelles,11,0
2020-04-19,Seychelles,11,0
2020-04-20,Seychelles,11,0
2020-04-21,Seychelles,11,0
2020-04-22,Seychelles,11,0
2020-04-23,Seychelles,11,0
2020-04-24,Seychelles,11,0
2020-04-25,Seychelles,11,0
2020-04-26,Seychelles,11,0
2020-04-27,Seychelles,11,0
2020-04-28,Seychelles,11,0
2020-04-29,Seychelles,11,0
2020-04-30,Seychelles,11,0
2020-05-01,Seychelles,11,0
2020-05-02,Seychelles,11,0
2020-05-03,Seychelles,11,0
2020-05-04,Seychelles,11,0
2020-05-05,Seychelles,11,0
2020-05-06,Seychelles,11,0
2020-05-07,Seychelles,11,0
2020-05-08,Seychelles,11,0
2020-05-09,Seychelles,11,0
2020-05-10,Seychelles,11,0
2020-05-11,Seychelles,11,0
2020-05-12,Seychelles,11,0
2020-05-13,Seychelles,11,0
2020-05-14,Seychelles,11,0
2020-01-22,Sierra Leone,0,0
2020-01-23,Sierra Leone,0,0
2020-01-24,Sierra Leone,0,0
2020-01-25,Sierra Leone,0,0
2020-01-26,Sierra Leone,0,0
2020-01-27,Sierra Leone,0,0
2020-01-28,Sierra Leone,0,0
2020-01-29,Sierra Leone,0,0
2020-01-30,Sierra Leone,0,0
2020-01-31,Sierra Leone,0,0
2020-02-01,Sierra Leone,0,0
2020-02-02,Sierra Leone,0,0
2020-02-03,Sierra Leone,0,0
2020-02-04,Sierra Leone,0,0
2020-02-05,Sierra Leone,0,0
2020-02-06,Sierra Leone,0,0
2020-02-07,Sierra Leone,0,0
2020-02-08,Sierra Leone,0,0
2020-02-09,Sierra Leone,0,0
2020-02-10,Sierra Leone,0,0
2020-02-11,Sierra Leone,0,0
2020-02-12,Sierra Leone,0,0
2020-02-13,Sierra Leone,0,0
2020-02-14,Sierra Leone,0,0
2020-02-15,Sierra Leone,0,0
2020-02-16,Sierra Leone,0,0
2020-02-17,Sierra Leone,0,0
2020-02-18,Sierra Leone,0,0
2020-02-19,Sierra Leone,0,0
2020-02-20,Sierra Leone,0,0
2020-02-21,Sierra Leone,0,0
2020-02-22,Sierra Leone,0,0
2020-02-23,Sierra Leone,0,0
2020-02-24,Sierra Leone,0,0
2020-02-25,Sierra Leone,0,0
2020-02-26,Sierra Leone,0,0
2020-02-27,Sierra Leone,0,0
2020-02-28,Sierra Leone,0,0
2020-02-29,Sierra Leone,0,0
2020-03-01,Sierra Leone,0,0
2020-03-02,Sierra Leone,0,0
2020-03-03,Sierra Leone,0,0
2020-03-04,Sierra Leone,0,0
2020-03-05,Sierra Leone,0,0
2020-03-06,Sierra Leone,0,0
2020-03-07,Sierra Leone,0,0
2020-03-08,Sierra Leone,0,0
2020-03-09,Sierra Leone,0,0
2020-03-10,Sierra Leone,0,0
2020-03-11,Sierra Leone,0,0
2020-03-12,Sierra Leone,0,0
2020-03-13,Sierra Leone,0,0
2020-03-14,Sierra Leone,0,0
2020-03-15,Sierra Leone,0,0
2020-03-16,Sierra Leone,0,0
2020-03-17,Sierra Leone,0,0
2020-03-18,Sierra Leone,0,0
2020-03-19,Sierra Leone,0,0
2020-03-20,Sierra Leone,0,0
2020-03-21,Sierra Leone,0,0
2020-03-22,Sierra Leone,0,0
2020-03-23,Sierra Leone,0,0
2020-03-24,Sierra Leone,0,0
2020-03-25,Sierra Leone,0,0
2020-03-26,Sierra Leone,0,0
2020-03-27,Sierra Leone,0,0
2020-03-28,Sierra Leone,0,0
2020-03-29,Sierra Leone,0,0
2020-03-30,Sierra Leone,0,0
2020-03-31,Sierra Leone,1,0
2020-04-01,Sierra Leone,2,0
2020-04-02,Sierra Leone,2,0
2020-04-03,Sierra Leone,2,0
2020-04-04,Sierra Leone,4,0
2020-04-05,Sierra Leone,6,0
2020-04-06,Sierra Leone,6,0
2020-04-07,Sierra Leone,6,0
2020-04-08,Sierra Leone,7,0
2020-04-09,Sierra Leone,7,0
2020-04-10,Sierra Leone,8,0
2020-04-11,Sierra Leone,8,0
2020-04-12,Sierra Leone,10,0
2020-04-13,Sierra Leone,10,0
2020-04-14,Sierra Leone,11,0
2020-04-15,Sierra Leone,13,0
2020-04-16,Sierra Leone,15,0
2020-04-17,Sierra Leone,26,0
2020-04-18,Sierra Leone,30,0
2020-04-19,Sierra Leone,35,0
2020-04-20,Sierra Leone,43,0
2020-04-21,Sierra Leone,50,0
2020-04-22,Sierra Leone,61,0
2020-04-23,Sierra Leone,64,1
2020-04-24,Sierra Leone,82,2
2020-04-25,Sierra Leone,82,2
2020-04-26,Sierra Leone,93,4
2020-04-27,Sierra Leone,93,4
2020-04-28,Sierra Leone,104,4
2020-04-29,Sierra Leone,104,4
2020-04-30,Sierra Leone,124,7
2020-05-01,Sierra Leone,136,7
2020-05-02,Sierra Leone,155,8
2020-05-03,Sierra Leone,166,8
2020-05-04,Sierra Leone,178,9
2020-05-05,Sierra Leone,199,11
2020-05-06,Sierra Leone,225,14
2020-05-07,Sierra Leone,231,16
2020-05-08,Sierra Leone,257,17
2020-05-09,Sierra Leone,291,18
2020-05-10,Sierra Leone,307,18
2020-05-11,Sierra Leone,338,19
2020-05-12,Sierra Leone,338,19
2020-05-13,Sierra Leone,387,26
2020-05-14,Sierra Leone,408,26
2020-01-22,Singapore,0,0
2020-01-23,Singapore,1,0
2020-01-24,Singapore,3,0
2020-01-25,Singapore,3,0
2020-01-26,Singapore,4,0
2020-01-27,Singapore,5,0
2020-01-28,Singapore,7,0
2020-01-29,Singapore,7,0
2020-01-30,Singapore,10,0
2020-01-31,Singapore,13,0
2020-02-01,Singapore,16,0
2020-02-02,Singapore,18,0
2020-02-03,Singapore,18,0
2020-02-04,Singapore,24,0
2020-02-05,Singapore,28,0
